price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose,yield_pct
4000000,High,Townhouse,4,4,"The Fields, District 11, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2023-11-25,165471,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,4.136775
740000,Average,Apartment,1,2,"Rokane G24, International City Phase 2 (Warsan 4), International City, Dubai",Unfurnished,Ready,2023-11-25,55462,ROKANE G24,2023,121,12,170,2,International City,Dubai,UAE,25.1322737,55.39813984933585,For Sale,7.494864864864866
500000,Average,Apartment,0,1,"Giovanni Boutique Suites, Dubai Sports City, Dubai",Furnished,Ready,2023-11-18,48850,Giovanni Boutique Suites,2014,378,20,210,4,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale,9.77
3200000,High,Apartment,3,3,"Park Heights 2 Tower 2, Park Heights 2, Park Heights, Dubai Hills Estate, Dubai",Unfurnished,Ready,2023-11-13,223751,PARK HEIGHTS II T2,2020,650,20,504,5,Dubai Hills Estate,Dubai,UAE,25.12689085,55.263874387067744,For Sale,6.992218749999999
700000,Average,Apartment,1,2,"Grand Horizon 1, Grand Horizon, Dubai Sports City, Dubai",Furnished,Ready,2023-11-13,73072,GRAND HORIZON 1,2015,165,9,125,0,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale,10.438857142857144
770000,Average,Apartment,1,2,"Reef Residence, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2023-11-04,86591,REEF RESIDENCE,2017,439,33,319,5,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,11.245584415584416
5350000,High,Apartment,2,3,"The Address Sky View Tower 1, The Address Residence Sky View, Downtown Dubai, Dubai",Furnished,Ready,2023-10-25,364635,Address Residences Sky View,2019,564,51,639,2,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.815607476635514
1200000,Average,Apartment,1,2,"Azizi Riviera 26, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2023-10-12,65268,Azizi Riviera 26,2023,271,11,300,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,5.439
3700000,High,Apartment,2,4,"Building 9, City Walk, Al Wasl, Dubai",Unfurnished,Ready,2023-10-10,286995,Citywalk Residential Building 9,2016,0,6,144,0,Al Wasl,Dubai,UAE,25.1959326,55.2557371,For Sale,7.756621621621622
1500000,Medium,Apartment,1,1,"Aykon City Tower B, Aykon City, Business Bay, Dubai",Unfurnished,Ready,2023-10-09,122146,AYKON CITY-TOWER B,2023,1295,55,1,13,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,8.143066666666666
950000,Average,Apartment,1,1,"Mayfair Tower, Business Bay, Dubai",Unfurnished,Ready,2023-10-02,75747,MAYFAIR TOWER,2011,0,18,159,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,7.973368421052632
1900000,Medium,Apartment,3,3,"Azizi Riviera 41, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2023-09-26,109136,Azizi Riviera 41,2024,245,13,291,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,5.744
1450000,Medium,Apartment,1,1,"15 Northside Tower 2, 15 Northside, Business Bay, Dubai",Unfurnished,Ready,2023-09-22,103199,15 Northside - Tower 2,2023,111,15,199,3,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,7.117172413793103
25000000,High,Apartment,4,6,"Asayel Building 1, Asayel, Madinat Jumeirah Living, Umm Suqeim, Dubai",Furnished,Ready,2024-03-25,589674,Asayel 1,2023,114,12,274,2,Umm Suqeim,Dubai,UAE,25.1647586,55.2187285,For Sale,2.358696
4999000,High,Villa,5,6,"The Aldea, The Villa, Dubai",Unfurnished,Ready,2024-04-06,365080,Unknown,0,0,0,0,0,The Villa,Dubai,UAE,25.0843891,55.3611964,For Sale,7.303060612122425
3600000,High,Villa,4,5,"Senses at the Fields, The Fields, District 11, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2023-09-14,163134,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,4.5315
1820000,Medium,Apartment,2,2,"Al Andalus Tower B, Al Andalus, Jumeirah Golf Estates, Dubai",Unfurnished,Ready,2023-09-13,138333,Al Andalus Building B,2018,131,14,149,4,Jumeirah Golf Estates,Dubai,UAE,25.0203281,55.20083862592119,For Sale,7.600714285714286
480000,Average,Apartment,0,1,"Botanica, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-18,58822,BOTANICA,2016,0,5,87,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,12.254583333333334
4200000,High,Villa,4,4,"Senses at the Fields, The Fields, District 11, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2023-09-11,163134,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,3.884142857142857
3700000,High,Townhouse,3,3,"Quortaj, Al Furjan, Dubai",Unfurnished,Ready,2024-03-21,288051,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,7.7851621621621625
2100000,Medium,Apartment,1,2,"The Fairways North, The Fairways, The Views, Dubai",Unfurnished,Ready,2024-04-23,156153,The Fairways North Tower,2009,0,24,188,0,The Views,Dubai,UAE,25.09125005,55.170056626517066,For Sale,7.4358571428571425
1350000,Average,Apartment,1,1,"Aykon City Tower B, Aykon City, Business Bay, Dubai",Furnished,Ready,2024-04-02,119861,AYKON CITY-TOWER B,2023,1295,55,1,13,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,8.878592592592591
600000,Average,Apartment,0,1,"Azizi Riviera 18, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-04-02,40054,Azizi Riviera 18,2023,281,12,306,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,6.675666666666667
2500000,Medium,Villa,3,3,"Amaranta 3, Amaranta, Villanova, Dubailand, Dubai",Furnished,Ready,2024-04-02,147561,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale,5.9024399999999995
3400000,High,Apartment,2,2,"Forte 2, Forte, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-02,202000,Forte T2,2022,438,39,919,8,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.9411764705882355
1630000,Medium,Apartment,1,1,"Claren Tower 1, Claren Towers, Downtown Dubai, Dubai",Furnished,Ready,2024-04-02,144217,CLAREN TOWER 1,2012,0,19,129,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,8.847668711656443
630000,Average,Apartment,0,1,"Artesia A, Artesia, DAMAC Hills, Dubai",Unfurnished,Ready,2024-04-01,53716,DAMAC HILLS - ARTESIA TOWER A,2021,968,28,615,10,DAMAC Hills,Dubai,UAE,25.0281481,55.264246,For Sale,8.526349206349208
950000,Average,Apartment,2,2,"Zahra Apartments 1A, Zahra Apartments, Town Square, Dubai",Unfurnished,Ready,2024-03-28,81920,Town Square Zahra 1A,2018,266,7,164,4,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,8.623157894736842
1850000,Medium,Apartment,0,1,"The Address The Blvd, Downtown Dubai, Dubai",Furnished,Ready,2024-03-27,140331,The Address - The BLVD,2017,975,56,1,19,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,7.585459459459459
570000,Average,Apartment,0,1,"Carson Tower B, Carson - The Drive, DAMAC Hills, Dubai",Furnished,Ready,2024-03-27,46819,DAMAC HILLS - CARSON (B),2022,1638,36,620,5,DAMAC Hills,Dubai,UAE,25.0281481,55.264246,For Sale,8.213859649122806
1170000,Average,Apartment,0,1,"Seven Palm, Palm Jumeirah, Dubai",Furnished,Ready,2024-03-27,101008,SEVEN HOTEL & APARTMENTS THE PALM - B,2022,0,20,0,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,8.633162393162392
2499999,Medium,Apartment,2,3,"The Residences at Business Central, Business Bay, Dubai",Unfurnished,Ready,2024-03-27,134539,THE RESIDENCES AT BUSINESS CENTRAL,2013,0,22,246,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,5.381562152624861
3098900,High,Apartment,1,2,"The Address Downtown Hotel (Lake Hotel), Downtown Dubai, Dubai",Unfurnished,Ready,2024-03-26,229523,Burj Lake Hotel - The Address DownTown,2009,884,65,2,26,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,7.40659588886379
2660000,Medium,Apartment,1,1,"Royal Amwaj Residences - South, Royal Amwaj Residences, Palm Jumeirah, Dubai",Furnished,Ready,2024-03-26,167678,ROYAL AMWAJ RESIDENCES SOUTH,2013,0,9,605,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,6.303684210526315
385000,Average,Apartment,0,1,"The Pulse Residence Plaza B8, The Pulse Residence Plaza, The Pulse, Residential District, Dubai South, Dubai",Unfurnished,Ready,2024-03-26,36708,The Pulse Residence Plaza B8,2021,87,10,165,3,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,9.534545454545453
4700000,High,Apartment,3,4,"Forte 1, Forte, Downtown Dubai, Dubai",Unfurnished,Ready,2023-09-21,273793,Forte T1,2022,824,67,1,11,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.825382978723404
1750000,Medium,Apartment,1,2,"Vida Residences Creek Beach, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2023-09-20,120321,VIDA Residences at Creek Beach,2023,363,34,482,4,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,6.875485714285714
2100000,Medium,Townhouse,3,4,"Amaranta 2, Amaranta, Villanova, Dubailand, Dubai",Unfurnished,Ready,2023-09-20,157488,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale,7.499428571428571
1850000,Medium,Apartment,2,3,"OIA Residence, Uptown Motor City, Motor City, Dubai",Furnished,Ready,2023-09-19,122615,Oia Residence,2018,401,6,472,8,Motor City,Dubai,UAE,25.0476902,55.23820948643042,For Sale,6.627837837837839
12500000,High,Villa,6,7,"The Ponderosa, The Villa, Dubai",Unfurnished,Ready,2023-09-19,519640,Unknown,0,0,0,0,0,The Villa,Dubai,UAE,25.0843891,55.3611964,For Sale,4.15712
4300000,High,Apartment,2,2,"Boulevard Point, Downtown Dubai, Dubai",Unfurnished,Ready,2023-09-18,250383,Boulevard Point,2019,595,62,671,6,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.822860465116279
1700000,Medium,Apartment,1,1,"Vida Residences Creek Beach, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2023-09-18,120265,VIDA Residences at Creek Beach,2023,363,34,482,4,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,7.074411764705882
445000,Average,Apartment,1,1,"Manara 1, Manara, Badrah, Dubai Waterfront, Dubai",Unfurnished,Ready,2023-09-15,44858,MANARA 1,2014,72,5,53,2,Dubai Waterfront,Dubai,UAE,24.94481735,54.998448956903374,For Sale,10.080449438202248
1500000,Medium,Apartment,2,3,"Icon Tower 1, JLT Cluster M, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-03-22,137651,ICON 1,2011,0,39,594,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,9.176733333333335
1180000,Average,Apartment,1,1,"Sobha Creek Vistas Tower A, Sobha Creek Vistas, Sobha Hartland, Dubai",Furnished,Ready,2024-03-20,101916,SOBHA CREEK VISTAS ? TOWER A,2021,798,31,595,6,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,8.636949152542373
1500000,Medium,Apartment,1,2,"Taraf 2 Residence, JVT District 5, Jumeirah Village Triangle (JVT), Dubai",Furnished,Ready,2024-03-19,64819,Taraf 2 Residence,2023,113,7,206,3,Jumeirah Village Triangle (JVT),Dubai,UAE,25.045564,55.187287,For Sale,4.321266666666667
2649999,Medium,Apartment,2,2,"Al Seef Tower 3, JLT Cluster U, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-03-18,176140,SEEF 3,2009,0,35,383,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,6.646794961054702
660000,Average,Apartment,0,1,"Joya Blanca Residences, Arjan, Dubai",Unfurnished,Ready,2024-03-18,51074,Joya Blanca Residences,2022,323,11,403,4,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,7.738484848484848
4500000,High,Apartment,2,3,"Seventh Heaven, Al Barari, Dubai",Unfurnished,Ready,2024-03-17,310246,Unknown,0,0,0,0,0,Al Barari,Dubai,UAE,25.118865,55.3209685,For Sale,6.894355555555555
1670000,Medium,Apartment,2,2,"Hyati Avenue, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-03-14,140625,Hyati Avenue,2020,132,6,264,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,8.42065868263473
2950000,High,Apartment,1,2,"Al Shahla, Shoreline Apartments, Palm Jumeirah, Dubai",Furnished,Ready,2024-03-12,166734,Al Shahla,2009,239,13,416,2,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,5.652
2850000,Medium,Apartment,3,3,"Al Jaz 1, Al Jaz, The Greens, Dubai",Furnished,Ready,2024-03-12,157666,Unknown,0,0,0,0,0,The Greens,Dubai,UAE,25.09297535,55.17214781705864,For Sale,5.532140350877193
9000000,High,Apartment,3,4,"Beach Isle, Emaar Beachfront, Dubai Harbour, Dubai",Unfurnished,Ready,2024-03-12,462006,Beach Isle Tower 1,2023,487,30,612,5,Dubai Harbour,Dubai,UAE,25.0956188,55.13800090659106,For Sale,5.1334
3740000,High,Apartment,3,4,"DAMAC Paramount Tower (Midtown) Hotel And Residences, Business Bay, Dubai",Unfurnished,Ready,2024-03-08,211160,PARAMOUNT TOWER HOTEL & RESIDENCES,2021,542,65,1,13,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,5.645989304812835
1100000,Average,Apartment,1,1,"Sobha Creek Vistas Tower B, Sobha Creek Vistas, Sobha Hartland, Dubai",Furnished,Ready,2024-03-08,79017,SOBHA CREEK VISTAS - TOWER B,2021,798,1,595,6,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,7.183363636363636
800000,Average,Apartment,0,1,"New Dubai Gate 2, JLT Cluster A, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-03-07,48769,DUBAI GATE 2,2018,174,37,331,5,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,6.096125
2000000,Medium,Apartment,2,3,"Executive Tower E, Executive Towers, Business Bay, Dubai",Unfurnished,Ready,2024-03-06,140374,EAST HEIGHTS 2,2009,0,27,193,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,7.0187
1850000,Medium,Townhouse,3,4,"Expo Golf Villas 2 (Parkside 2), Expo Golf Villas, Emaar South, Dubai South, Dubai",Unfurnished,Ready,2024-03-05,116275,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,6.285135135135135
1150000,Average,Apartment,1,2,"Indigo Tower, JLT Cluster D, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-03-04,91106,Indigo Tower,2008,0,34,342,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,7.922260869565218
2500000,Medium,Apartment,1,2,"Marina Gate 2, Marina Gate, Dubai Marina, Dubai",Unfurnished,Ready,2024-02-28,166601,THE RESIDENCE AT MARINA GATE 2,2019,770,61,703,11,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.66404
2250000,Medium,Apartment,3,4,"Al Andalus Tower C, Al Andalus, Jumeirah Golf Estates, Dubai",Unfurnished,Ready,2024-02-17,181342,Al Andalus Building C,2019,148,1,160,4,Jumeirah Golf Estates,Dubai,UAE,25.0203281,55.20083862592119,For Sale,8.059644444444444
680000,Average,Apartment,0,1,"Farhad Azizi Residence, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai",Furnished,Ready,2024-01-31,52519,Farhad Azizi Residence,2022,677,21,814,6,Al Jaddaf,Dubai,UAE,25.2075039,55.3224277,For Sale,7.723382352941178
2700000,Medium,Apartment,2,4,"Bellevue Tower 1, Bellevue Towers, Downtown Dubai, Dubai",Unfurnished,Ready,2024-01-31,186811,Bellevue Towers-1,2020,254,27,537,6,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.918925925925926
3980000,High,Townhouse,3,3,"MAG Eye Townhouses, MAG City, District 7, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2024-03-23,261220,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,6.563316582914573
885000,Average,Apartment,1,1,"Hamilton Residency, Business Bay, Dubai",Unfurnished,Ready,2024-03-19,55970,HAMILTON  RESIDENCY,2010,0,17,151,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,6.324293785310735
2000000,Medium,Apartment,3,4,"Artesia B, Artesia, DAMAC Hills, Dubai",Furnished,Ready,2024-03-18,163349,DAMAC HILLS - ARTESIA TOWER B,2021,689,24,439,6,DAMAC Hills,Dubai,UAE,25.0281481,55.264246,For Sale,8.16745
2950000,High,Apartment,1,2,"Stella Maris, Dubai Marina, Dubai",Furnished,Ready,2024-03-18,175157,Stella Maris,2022,379,58,940,8,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,5.937525423728814
397342,Average,Apartment,0,1,"Rokane G23, International City Phase 2 (Warsan 4), International City, Dubai",Unfurnished,Ready,2024-03-15,28354,ROKANE G23,2024,0,8,111,0,International City,Dubai,UAE,25.1322737,55.39813984933585,For Sale,7.135918176281391
5850000,High,Villa,3,4,"Legacy, Jumeirah Park, Dubai",Unfurnished,Ready,2024-03-15,347550,Unknown,0,0,0,0,0,Jumeirah Park,Dubai,UAE,25.0469412,55.15481775751905,For Sale,5.94102564102564
3250000,High,Townhouse,3,5,"Trinity, The Park Villas, DAMAC Hills, Dubai",Unfurnished,Ready,2024-03-13,219162,Unknown,0,0,0,0,0,DAMAC Hills,Dubai,UAE,25.0281481,55.264246,For Sale,6.743446153846154
1425000,Medium,Apartment,2,3,"Lake Shore Tower, JLT Cluster Y, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-03-12,134680,Lakeshore Tower 1,2009,184,46,501,4,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,9.451228070175437
1700000,Medium,Apartment,1,2,"1 Residences Building 2, 1 Residences, Wasl 1, Al Kifaf, Bur Dubai, Dubai",Furnished,Ready,2024-03-11,118994,1 Residences - 2,2022,469,48,977,7,Bur Dubai,Dubai,UAE,25.23559045,55.29672026315799,For Sale,6.9996470588235296
880000,Average,Apartment,2,2,"Lago Vista B, Lago Vista, Dubai Production City (IMPZ), Dubai",Unfurnished,Ready,2024-03-08,71164,LAGO VISTA-B,2011,0,25,273,0,Dubai Production City (IMPZ),Dubai,UAE,25.03078,55.188226,For Sale,8.086818181818181
535000,Average,Apartment,0,1,"Shamal Residences 2, Shamal Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-03-07,62096,SHAMAL RESIDENCES 2,2016,0,4,82,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,11.606728971962617
3000000,High,Villa,4,5,"Palace Estates, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-03-01,193182,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,6.439400000000001
2400000,Medium,Apartment,1,1,"Vida Residence Downtown, Downtown Dubai, Dubai",Unfurnished,Ready,2024-02-16,162019,VIDA RESIDENCE DOWNTOWN,2018,510,56,1,11,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.750791666666666
53000000,High,Villa,5,6,"Signature Villas Frond B, Signature Villas Palm Jumeirah, Palm Jumeirah, Dubai",Furnished,Ready,2024-02-09,1621200,Unknown,0,0,0,0,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,3.058867924528302
1350000,Average,Townhouse,3,3,"Aquilegia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-02-09,86940,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale,6.4399999999999995
1450000,Medium,Apartment,2,2,"Lake Shore Tower, JLT Cluster Y, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-02-05,133124,Lakeshore Tower 1,2009,184,46,501,4,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,9.180965517241379
4500000,High,Apartment,2,3,"Vida Residence Downtown, Downtown Dubai, Dubai",Furnished,Ready,2024-02-03,291667,VIDA RESIDENCE DOWNTOWN,2018,510,56,1,11,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.481488888888889
2000000,Medium,Apartment,2,3,"Aykon City Tower C, Aykon City, Business Bay, Dubai",Furnished,Ready,2024-01-26,138593,AYKON CITY (2) -TOWER C,2022,1448,51,1,11,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,6.92965
550000,Average,Apartment,0,1,"Arezzo 1, Arezzo, Tuscan Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-01-24,97595,TUSCAN RESIDENCES1-AREZZO 1,2011,0,5,90,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,17.744545454545456
455000,Average,Apartment,0,1,"Celestia A, Celestia, Residential District, Dubai South, Dubai",Furnished,Ready,2024-01-20,40745,CELESTIA A,2019,975,8,288,6,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,8.954945054945055
1800000,Medium,Apartment,2,2,"Sulafa Tower, Dubai Marina, Dubai",Unfurnished,Ready,2023-12-11,123445,Sulafa Tower,2010,0,67,846,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.8580555555555565
940000,Average,Apartment,1,2,"Binghatti Nova, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2023-12-07,72868,Binghatti Nova,2023,243,21,337,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,7.751914893617021
1200000,Average,Apartment,0,1,"Orra Harbour Residences, Dubai Marina, Dubai",Unfurnished,Ready,2023-12-05,89999,ORRA HARBOUR TOWER 2,2017,165,1,129,5,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,7.4999166666666675
3900000,High,Villa,5,6,"Al Khawaneej 2, Al Khawaneej, Dubai",Unfurnished,Ready,2023-11-29,399840,Unknown,0,0,0,0,0,Al Khawaneej,Dubai,UAE,25.2382523,55.5097961,For Sale,10.252307692307692
1950000,Medium,Apartment,1,2,"Attessa, Marina Promenade, Dubai Marina, Dubai",Unfurnished,Ready,2023-11-28,143902,ATTESSA X2,2009,985,32,197,3,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,7.379589743589745
3800000,High,Apartment,2,2,"Sunrise Bay Tower 1, Sunrise Bay, Emaar Beachfront, Dubai Harbour, Dubai",Furnished,Ready,2023-11-23,253593,SUNRISE BAY Tower 1,2021,298,33,594,6,Dubai Harbour,Dubai,UAE,25.0956188,55.13800090659106,For Sale,6.673500000000001
1060000,Average,Apartment,1,1,"Sobha Creek Vistas Tower B, Sobha Creek Vistas, Sobha Hartland, Dubai",Furnished,Ready,2023-11-23,79017,SOBHA CREEK VISTAS - TOWER B,2021,798,1,595,6,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,7.454433962264151
1100000,Average,Apartment,1,1,"Zada Tower, Business Bay, Dubai",Unfurnished,Ready,2023-11-18,101102,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,9.191090909090908
